transaction_id,customer_id,product_id,purchase_date,season,purchase_amount,discount_applied,discount_percentage,promo_code_used,shipping_type,review_rating,size_purchased,color_purchased
4335,1137,2027,2024-11-03,Fall,351.75,Yes,25,Yes,Next Day Air,4.4,S,Yellow
4336,1137,2020,2024-10-21,Fall,83.3,Yes,15,Yes,2-Day Shipping,4.5,XL,Orange
4337,1137,2001,2023-04-21,Spring,48.8,Yes,20,Yes,Express,3.6,S,Brown
4338,1137,2029,2024-10-15,Fall,21.0,No,0,No,Standard,3.5,M,White
4339,1137,2016,2023-08-01,Summer,97.0,No,0,No,Standard,4.4,L,White
4340,1137,2029,2024-03-08,Spring,37.0,No,0,No,Free Shipping,3.2,M,Green
4341,1137,2001,2024-01-19,Winter,32.25,Yes,25,Yes,Free Shipping,4.3,L,Black
4342,1137,2020,2024-05-26,Spring,60.0,Yes,25,Yes,Express,4.8,XL,Orange
4343,1138,2029,2023-04-11,Spring,42.0,No,0,No,Express,3.9,L,Black
4344,1138,2042,2024-01-25,Winter,109.0,No,0,No,Standard,4.3,M,Brown
4345,1138,2010,2023-04-05,Spring,90.9,Yes,10,No,Free Shipping,3.4,S,Pink
4346,1138,2039,2024-04-25,Spring,73.5,Yes,25,Yes,Express,2.6,XS,Yellow
4347,1138,2029,2023-05-12,Spring,52.0,No,0,No,2-Day Shipping,4.3,L,White
4348,1138,2040,2024-05-29,Spring,68.0,No,0,No,Express,4.1,XL,Yellow
4349,1138,2017,2023-02-19,Winter,134.0,No,0,No,Express,4.1,L,Red
4350,1138,2032,2023-06-16,Summer,54.0,Yes,10,Yes,Next Day Air,4.1,XS,Gray
4351,1138,2020,2024-05-08,Spring,86.7,Yes,15,Yes,Standard,4.3,S,Gray
4352,1139,2016,2023-12-15,Winter,158.4,Yes,10,Yes,Standard,2.3,XL,Pink
4353,1139,2003,2023-01-25,Winter,96.0,No,0,No,Express,4.4,XL,Purple
4354,1139,2020,2024-01-13,Winter,121.0,No,0,No,Standard,3.3,L,Brown
4355,1139,2009,2024-12-19,Winter,75.2,Yes,20,Yes,Free Shipping,3.4,S,Navy
4356,1139,2011,2023-05-04,Spring,30.6,Yes,15,Yes,Next Day Air,3.3,M,Brown
4357,1139,2018,2023-09-27,Fall,73.1,Yes,15,No,Standard,3.7,XS,Gray
4358,1139,2037,2023-07-27,Summer,80.25,Yes,25,No,Standard,2.0,XS,White
4359,1139,2004,2024-06-21,Summer,108.0,Yes,20,Yes,Standard,4.6,S,Beige
4360,1139,2038,2023-08-07,Summer,74.0,No,0,No,Standard,3.4,S,Green
4361,1139,2012,2024-07-20,Summer,60.0,No,0,No,Standard,4.6,S,Brown
4362,1140,2032,2023-05-29,Spring,66.6,Yes,10,No,Standard,4.2,L,Yellow
4363,1140,2024,2024-01-06,Winter,117.0,No,0,No,Free Shipping,3.9,XS,Blue
4364,1140,2034,2024-02-09,Winter,25.6,Yes,20,No,Free Shipping,3.9,S,Purple
4365,1140,2008,2023-05-11,Spring,55.0,No,0,No,2-Day Shipping,4.6,S,Gray
4366,1140,2016,2024-09-05,Fall,86.1,Yes,30,Yes,Standard,3.3,XS,Purple
4367,1140,2031,2023-05-30,Spring,9.0,Yes,25,Yes,Next Day Air,4.4,M,Red
4368,1140,2035,2024-07-02,Summer,84.0,Yes,25,Yes,Express,4.1,XL,Purple
4369,1140,2026,2024-07-27,Summer,41.25,Yes,25,Yes,Free Shipping,5.0,XL,Yellow
4370,1140,2025,2023-03-06,Spring,23.0,No,0,No,2-Day Shipping,4.9,XL,Brown
4371,1140,2027,2023-08-22,Summer,210.0,No,0,No,Express,3.8,S,Blue
4372,1140,2028,2023-11-10,Fall,27.0,No,0,No,Express,4.1,M,Pink
4373,1140,2001,2024-03-10,Spring,72.0,No,0,No,2-Day Shipping,4.6,S,Orange
4374,1140,2036,2024-12-05,Winter,67.9,Yes,30,Yes,Standard,4.2,L,Pink
4375,1140,2015,2024-06-16,Summer,13.6,Yes,20,No,Standard,4.3,M,Navy
4376,1141,2022,2024-10-25,Fall,35.0,No,0,No,Express,2.7,M,Pink
4377,1141,2030,2024-04-15,Spring,41.4,Yes,10,Yes,Next Day Air,2.8,XL,Green
4378,1141,2028,2023-01-04,Winter,14.25,Yes,25,No,Next Day Air,3.4,XL,Red
4379,1141,2020,2024-06-07,Summer,112.0,No,0,No,Next Day Air,2.8,L,Pink
4380,1141,2030,2023-04-21,Spring,42.0,No,0,No,Standard,2.9,XS,Blue
4381,1142,2043,2023-02-25,Winter,55.0,No,0,No,Free Shipping,2.8,M,Navy
4382,1142,2013,2023-04-09,Spring,72.0,No,0,No,2-Day Shipping,2.6,XL,Black
4383,1142,2020,2023-01-11,Winter,43.2,Yes,20,Yes,Standard,2.9,S,Pink
4384,1142,2027,2024-09-10,Fall,342.0,No,0,No,Express,4.8,S,Navy
4385,1142,2043,2023-01-24,Winter,120.0,No,0,No,Standard,4.3,L,Gray
4386,1142,2028,2024-07-08,Summer,37.8,Yes,30,Yes,Next Day Air,4.2,M,Orange
4387,1142,2012,2024-05-12,Spring,22.95,Yes,15,No,Free Shipping,2.7,S,Gray
4388,1142,2014,2023-10-14,Fall,72.75,Yes,25,Yes,Free Shipping,3.7,L,Beige
4389,1143,2006,2023-08-07,Summer,89.25,Yes,25,Yes,Free Shipping,4.0,L,Pink
4390,1143,2025,2024-01-25,Winter,11.25,Yes,25,Yes,2-Day Shipping,4.0,M,Blue
4391,1143,2009,2023-01-22,Winter,77.25,Yes,25,Yes,Express,4.3,XS,Pink
4392,1143,2021,2024-12-16,Winter,132.6,Yes,15,Yes,Express,3.8,S,Purple
4393,1143,2003,2023-10-25,Fall,62.1,Yes,10,No,Free Shipping,4.4,XS,Beige
4394,1143,2024,2024-12-31,Winter,48.75,Yes,25,Yes,Express,3.2,L,Green
4395,1143,2023,2023-04-02,Spring,88.0,Yes,20,Yes,Standard,4.8,S,Navy
4396,1143,2034,2023-08-13,Summer,174.0,No,0,No,2-Day Shipping,4.3,XS,Green
4397,1143,2021,2024-01-09,Winter,72.0,No,0,No,2-Day Shipping,3.4,XS,Pink
4398,1143,2042,2024-12-13,Winter,192.8,Yes,20,Yes,Express,4.0,L,Red
4399,1143,2028,2023-07-10,Summer,26.1,Yes,10,Yes,Standard,3.6,XS,Pink
4400,1143,2027,2024-11-01,Fall,450.0,No,0,No,Next Day Air,4.9,S,Red
4401,1144,2006,2024-07-15,Summer,180.0,No,0,No,Express,4.7,S,Pink
4402,1144,2004,2024-12-30,Winter,50.15,Yes,15,Yes,Free Shipping,3.6,XL,Orange
4403,1144,2041,2024-01-13,Winter,48.45,Yes,15,No,Standard,4.4,S,Orange
4404,1144,2021,2023-10-06,Fall,191.0,No,0,No,2-Day Shipping,3.5,L,Navy
4405,1144,2006,2023-06-21,Summer,72.0,No,0,No,Standard,4.5,XL,Blue
4406,1145,2023,2024-08-10,Summer,131.75,Yes,15,Yes,Free Shipping,4.1,S,Yellow
4407,1145,2003,2024-09-12,Fall,40.5,Yes,10,Yes,Free Shipping,2.9,L,Yellow
4408,1145,2033,2024-02-09,Winter,90.0,No,0,No,Free Shipping,3.2,XL,Blue
4409,1145,2001,2024-09-12,Fall,66.0,No,0,No,Free Shipping,4.2,XL,Green
4410,1145,2045,2023-06-20,Summer,94.0,No,0,No,Standard,2.4,XS,Pink
4411,1145,2036,2024-01-12,Winter,125.25,Yes,25,Yes,Standard,3.1,XS,Blue
4412,1145,2034,2024-05-13,Spring,75.0,No,0,No,Free Shipping,2.6,S,Beige
4413,1145,2013,2024-08-27,Summer,75.0,No,0,No,Free Shipping,2.4,L,Gray
4414,1146,2012,2023-05-26,Spring,21.0,No,0,No,Standard,4.8,L,Beige
4415,1146,2042,2024-12-30,Winter,186.15,Yes,15,Yes,Standard,3.9,S,Yellow
4416,1146,2036,2023-04-14,Spring,72.75,Yes,25,Yes,2-Day Shipping,4.8,XS,Pink
4417,1146,2014,2023-10-29,Fall,160.0,No,0,No,Standard,4.2,L,White
4418,1146,2039,2023-12-27,Winter,147.9,Yes,15,No,Standard,3.2,XL,Red
4419,1146,2009,2023-03-03,Spring,34.4,Yes,20,Yes,Express,3.2,XL,Beige
4420,1146,2041,2023-12-22,Winter,53.2,Yes,30,Yes,2-Day Shipping,4.3,L,Green
4421,1146,2022,2024-06-10,Summer,11.0,No,0,No,Free Shipping,4.2,XL,White
4422,1146,2015,2023-06-07,Summer,28.5,Yes,25,Yes,Free Shipping,4.5,S,Navy
4423,1147,2003,2023-07-21,Summer,51.0,No,0,No,Standard,3.7,XS,Red
4424,1147,2036,2023-01-13,Winter,57.75,Yes,25,Yes,2-Day Shipping,4.6,L,Brown
4425,1147,2025,2024-08-04,Summer,23.0,No,0,No,Next Day Air,3.6,S,Black
4426,1147,2014,2023-09-29,Fall,193.0,No,0,No,Next Day Air,3.6,S,Yellow
4427,1147,2002,2024-05-20,Spring,17.6,Yes,20,Yes,Next Day Air,4.3,L,Red
4428,1147,2012,2024-08-13,Summer,44.0,Yes,20,No,Standard,4.3,S,Yellow
4429,1147,2007,2024-11-29,Fall,39.9,Yes,30,Yes,Standard,4.6,XS,Green
4430,1147,2038,2024-05-09,Spring,63.0,Yes,25,Yes,Next Day Air,5.0,XS,Pink
4431,1147,2045,2023-11-04,Fall,52.7,Yes,15,Yes,Standard,4.7,S,Beige
4432,1147,2001,2023-06-06,Summer,36.0,No,0,No,Express,4.1,L,Green
4433,1147,2024,2024-08-03,Summer,100.8,Yes,30,Yes,2-Day Shipping,4.1,XS,Orange
4434,1148,2024,2023-11-18,Fall,74.0,No,0,No,Standard,4.4,L,Black
4435,1148,2006,2023-12-08,Winter,115.5,Yes,25,Yes,Express,4.8,S,Green
4436,1148,2029,2024-03-16,Spring,25.5,Yes,15,Yes,Free Shipping,3.0,XL,Green
4437,1148,2025,2023-03-26,Spring,16.2,Yes,10,No,Express,2.5,XS,Orange
4438,1148,2019,2024-12-15,Winter,95.25,Yes,25,Yes,Standard,2.5,M,Yellow
4439,1148,2024,2024-12-03,Winter,151.0,No,0,No,Standard,2.3,M,Blue
4440,1148,2039,2023-04-13,Spring,99.0,No,0,No,Standard,2.2,XS,Gray
4441,1148,2007,2023-06-24,Summer,45.0,No,0,No,Standard,3.5,M,Pink
4442,1148,2026,2024-06-22,Summer,38.0,No,0,No,Standard,2.9,XL,Red
4443,1148,2040,2023-06-11,Summer,127.0,No,0,No,Express,3.5,S,Purple
4444,1148,2026,2023-10-18,Fall,28.0,No,0,No,Standard,3.0,L,Orange
4445,1148,2021,2024-04-08,Spring,151.0,No,0,No,Free Shipping,2.9,L,Green
4446,1149,2022,2023-08-29,Summer,35.0,No,0,No,Standard,3.8,S,Beige
4447,1149,2023,2023-06-02,Summer,101.5,Yes,30,Yes,Standard,4.8,L,Navy
4448,1149,2011,2023-06-02,Summer,64.8,Yes,20,No,Free Shipping,4.2,L,Green
4449,1149,2007,2023-05-06,Spring,55.0,No,0,No,Free Shipping,3.7,L,Yellow
4450,1149,2023,2023-02-04,Winter,90.9,Yes,10,Yes,2-Day Shipping,3.3,M,Green
4451,1149,2025,2023-07-11,Summer,30.75,Yes,25,Yes,2-Day Shipping,4.6,L,Navy
4452,1149,2035,2023-12-01,Winter,130.0,No,0,No,Standard,4.0,XL,Purple
4453,1149,2004,2023-07-08,Summer,50.0,No,0,No,Standard,3.5,XS,Beige
4454,1149,2029,2023-12-09,Winter,16.8,Yes,30,Yes,Next Day Air,4.3,S,Purple
4455,1149,2030,2023-07-04,Summer,30.4,Yes,20,Yes,2-Day Shipping,4.5,M,Blue
4456,1149,2011,2023-01-03,Winter,28.7,Yes,30,No,Standard,3.6,XL,Red
4457,1149,2032,2024-06-27,Summer,240.0,No,0,No,Free Shipping,5.0,XL,Gray
4458,1149,2008,2024-03-21,Spring,74.0,No,0,No,Express,4.6,XL,Brown
4459,1149,2027,2023-10-25,Fall,325.0,No,0,No,Express,4.0,XS,Green
4460,1149,2026,2024-08-26,Summer,27.0,Yes,25,No,Free Shipping,4.8,S,Blue
4461,1150,2017,2024-08-28,Summer,114.3,Yes,10,Yes,Free Shipping,4.7,XL,Red
4462,1150,2007,2024-02-09,Winter,30.6,Yes,15,Yes,Express,4.9,L,Black
4463,1150,2006,2024-03-16,Spring,72.0,No,0,No,Standard,4.6,XL,Green
4464,1150,2001,2023-01-17,Winter,62.0,No,0,No,Free Shipping,4.5,M,Orange
4465,1150,2024,2024-09-06,Fall,51.1,Yes,30,Yes,Standard,4.4,XS,Gray
4466,1150,2038,2024-02-03,Winter,121.0,No,0,No,Free Shipping,3.5,XS,Yellow
4467,1150,2013,2024-03-15,Spring,22.5,Yes,25,Yes,Standard,3.2,M,Navy
4468,1150,2022,2024-11-04,Fall,19.0,No,0,No,2-Day Shipping,3.9,S,Purple
4469,1150,2024,2023-06-17,Summer,121.6,Yes,20,No,Free Shipping,5.0,XS,White
4470,1150,2016,2023-06-09,Summer,81.0,No,0,No,Standard,3.2,M,Navy
4471,1150,2004,2023-04-27,Spring,102.9,Yes,30,Yes,Standard,4.0,XL,Red
4472,1150,2007,2023-03-27,Spring,42.0,No,0,No,Express,3.8,S,Brown
4473,1150,2030,2023-09-14,Fall,13.0,No,0,No,Next Day Air,4.3,XS,White
4474,1150,2003,2023-06-16,Summer,40.6,Yes,30,Yes,Next Day Air,3.5,M,Black
4475,1151,2028,2023-12-15,Winter,39.0,No,0,No,2-Day Shipping,3.3,L,Gray
4476,1151,2002,2023-06-21,Summer,27.0,No,0,No,Free Shipping,3.5,XS,Purple
4477,1151,2013,2023-08-21,Summer,67.0,No,0,No,Free Shipping,4.3,L,Green
4478,1151,2014,2023-11-26,Fall,123.0,Yes,25,Yes,Free Shipping,2.6,XS,Yellow
4479,1151,2033,2024-01-17,Winter,92.7,Yes,10,No,2-Day Shipping,4.9,XS,Navy
4480,1151,2033,2023-04-09,Spring,96.0,No,0,No,Free Shipping,4.3,L,Beige
4481,1151,2004,2024-07-20,Summer,120.0,No,0,No,Free Shipping,3.0,XS,Orange
4482,1151,2012,2024-10-15,Fall,30.0,Yes,25,Yes,2-Day Shipping,2.9,XS,Red
4483,1152,2020,2024-11-11,Fall,57.0,No,0,No,Next Day Air,4.4,M,Blue
4484,1152,2018,2024-02-26,Winter,34.0,No,0,No,Express,3.1,M,Green
4485,1152,2030,2023-01-24,Winter,13.0,No,0,No,Free Shipping,3.0,S,Brown
4486,1152,2018,2024-09-09,Fall,37.0,No,0,No,Standard,2.3,M,Blue
4487,1152,2045,2023-05-07,Spring,53.0,No,0,No,Standard,3.7,XS,Red
4488,1153,2017,2023-11-15,Fall,210.0,No,0,No,Standard,4.8,XL,Pink
4489,1153,2018,2024-12-08,Winter,63.0,No,0,No,Standard,4.4,L,Orange
4490,1153,2016,2023-02-11,Winter,129.0,No,0,No,Free Shipping,4.0,M,Purple
4491,1153,2021,2023-02-23,Winter,66.5,Yes,30,No,2-Day Shipping,3.2,XS,Beige
4492,1153,2008,2024-01-05,Winter,35.0,Yes,30,Yes,2-Day Shipping,4.9,S,White
4493,1153,2007,2023-12-09,Winter,27.0,Yes,10,No,Standard,4.3,S,Purple
4494,1153,2002,2024-12-26,Winter,16.1,Yes,30,No,Express,3.6,XL,Red
4495,1153,2003,2024-08-13,Summer,48.0,Yes,25,Yes,Free Shipping,3.6,S,Brown
4496,1153,2004,2023-10-27,Fall,70.5,Yes,25,No,Standard,4.8,S,Pink
4497,1153,2019,2023-05-08,Spring,101.25,Yes,25,Yes,Standard,3.2,XL,Gray
4498,1153,2015,2023-09-17,Fall,23.8,Yes,30,Yes,Free Shipping,3.4,S,Purple
4499,1153,2015,2023-02-11,Winter,19.0,No,0,No,Free Shipping,4.5,L,Navy
4500,1154,2018,2023-08-12,Summer,60.0,No,0,No,Free Shipping,4.2,XS,Purple
4501,1154,2021,2023-01-15,Winter,140.25,Yes,15,Yes,Free Shipping,3.5,XS,Blue
4502,1154,2023,2023-11-29,Fall,144.0,Yes,20,Yes,Standard,4.0,S,Gray
4503,1154,2037,2024-02-03,Winter,136.0,Yes,15,Yes,2-Day Shipping,4.1,L,Black
4504,1154,2013,2023-09-16,Fall,22.5,Yes,10,Yes,Free Shipping,4.5,S,Green
4505,1154,2016,2023-04-24,Spring,92.25,Yes,25,Yes,Express,4.6,XL,White
4506,1154,2040,2024-08-23,Summer,77.25,Yes,25,Yes,2-Day Shipping,3.6,L,Green
4507,1154,2005,2023-10-04,Fall,46.75,Yes,15,Yes,Standard,3.2,L,Green
4508,1154,2003,2023-08-13,Summer,99.0,Yes,10,No,Express,3.7,M,Purple
4509,1154,2043,2023-04-12,Spring,84.0,No,0,No,Standard,4.1,L,Black
4510,1154,2020,2023-03-06,Spring,112.0,No,0,No,2-Day Shipping,3.4,M,Orange
4511,1154,2037,2023-09-08,Fall,212.0,No,0,No,Next Day Air,4.2,S,Yellow
4512,1154,2029,2024-05-23,Spring,38.4,Yes,20,No,Free Shipping,4.6,L,Pink
4513,1154,2018,2023-12-16,Winter,20.0,Yes,20,Yes,Express,4.5,M,Pink
4514,1155,2006,2023-07-24,Summer,162.0,No,0,No,Free Shipping,4.9,M,White
4515,1155,2003,2024-01-25,Winter,100.0,No,0,No,Standard,4.8,M,Blue
4516,1155,2004,2024-04-27,Spring,124.95,Yes,15,Yes,Free Shipping,4.0,XS,White
4517,1155,2005,2024-08-01,Summer,44.2,Yes,15,No,Free Shipping,4.0,XS,White
4518,1155,2014,2024-11-28,Fall,182.0,No,0,No,Express,3.6,M,White
4519,1155,2036,2023-02-07,Winter,82.8,Yes,10,Yes,Free Shipping,5.0,L,Gray
4520,1155,2041,2023-04-06,Spring,78.0,No,0,No,Standard,4.3,M,Orange
4521,1155,2033,2024-09-04,Fall,88.0,No,0,No,Standard,4.9,L,Purple
4522,1155,2026,2023-10-11,Fall,62.0,No,0,No,Standard,4.5,L,Gray
4523,1155,2033,2024-02-26,Winter,52.7,Yes,15,Yes,Standard,4.9,L,Purple
4524,1155,2037,2023-12-24,Winter,161.0,No,0,No,Standard,4.2,XS,Yellow
4525,1156,2039,2024-08-08,Summer,95.0,No,0,No,2-Day Shipping,3.5,S,Purple
4526,1156,2008,2023-02-16,Winter,60.35,Yes,15,No,Express,3.4,L,Gray
4527,1156,2045,2024-09-25,Fall,39.95,Yes,15,No,Free Shipping,3.9,M,Yellow
4528,1156,2022,2024-03-18,Spring,14.0,No,0,No,Standard,4.7,L,Black
4529,1156,2026,2023-06-25,Summer,86.25,Yes,25,Yes,Free Shipping,3.4,S,White
4530,1156,2003,2023-06-07,Summer,79.05,Yes,15,Yes,Free Shipping,3.7,XL,Yellow
4531,1156,2005,2024-06-27,Summer,77.0,No,0,No,Next Day Air,3.5,XL,Yellow
4532,1156,2029,2024-08-03,Summer,28.0,No,0,No,Free Shipping,4.0,L,Red
4533,1156,2045,2023-11-20,Fall,63.0,No,0,No,Free Shipping,4.9,XS,Gray
4534,1156,2018,2024-02-20,Winter,55.8,Yes,10,Yes,Standard,4.8,S,Black
4535,1156,2029,2023-08-24,Summer,49.0,No,0,No,Express,3.4,XL,Purple
4536,1156,2005,2023-05-19,Spring,34.85,Yes,15,Yes,Standard,4.6,XS,Brown
4537,1157,2026,2024-09-13,Fall,30.4,Yes,20,Yes,Standard,4.1,M,Blue
4538,1157,2006,2024-07-16,Summer,94.0,No,0,No,Express,3.3,S,Navy
4539,1157,2011,2023-08-14,Summer,79.0,No,0,No,Free Shipping,4.1,XS,Green
4540,1157,2010,2024-10-11,Fall,164.25,Yes,25,No,Express,3.5,M,Black
4541,1157,2038,2023-02-03,Winter,132.3,Yes,10,Yes,Free Shipping,4.8,XS,Blue
4542,1157,2025,2023-06-18,Summer,39.0,No,0,No,Standard,4.3,S,Beige
4543,1157,2031,2023-04-11,Spring,38.0,No,0,No,Express,4.2,XL,Black
4544,1157,2040,2023-06-03,Summer,63.0,Yes,30,Yes,Free Shipping,4.4,M,Navy
4545,1157,2044,2023-03-29,Spring,379.0,No,0,No,Free Shipping,4.3,L,Red
4546,1157,2005,2024-05-17,Spring,35.2,Yes,20,No,Free Shipping,4.1,M,Green
4547,1157,2023,2024-04-25,Spring,54.0,Yes,10,Yes,Standard,4.3,M,Gray
4548,1157,2039,2024-01-22,Winter,178.0,No,0,No,2-Day Shipping,3.4,M,Brown
4549,1157,2039,2023-06-03,Summer,144.75,Yes,25,Yes,Standard,3.5,S,Blue
4550,1157,2022,2024-01-14,Winter,26.35,Yes,15,Yes,Express,4.6,XS,Brown
4551,1158,2042,2023-02-10,Winter,260.0,No,0,No,Express,3.2,XL,Pink
4552,1158,2013,2024-07-25,Summer,54.0,No,0,No,Standard,4.4,XL,Orange
4553,1158,2035,2024-10-13,Fall,144.0,No,0,No,Standard,2.6,M,Orange
4554,1158,2045,2023-02-18,Winter,45.0,No,0,No,Free Shipping,2.8,XL,Brown
4555,1158,2033,2023-01-06,Winter,53.0,No,0,No,2-Day Shipping,2.8,S,Brown
4556,1158,2016,2024-04-30,Spring,177.0,No,0,No,Standard,2.7,S,Brown
4557,1159,2041,2024-10-25,Fall,38.7,Yes,10,Yes,Express,3.5,M,Purple
4558,1159,2042,2023-06-24,Summer,233.0,No,0,No,2-Day Shipping,4.4,L,Red
4559,1159,2031,2023-06-12,Summer,9.35,Yes,15,Yes,Free Shipping,3.9,XL,Green
4560,1159,2019,2023-08-08,Summer,52.2,Yes,10,No,Standard,4.0,L,Red
4561,1159,2021,2024-10-08,Fall,127.2,Yes,20,No,2-Day Shipping,4.6,XS,Navy
4562,1159,2019,2024-02-17,Winter,116.0,Yes,20,Yes,Standard,4.2,S,Purple
4563,1159,2016,2023-01-24,Winter,56.8,Yes,20,Yes,Free Shipping,4.8,XL,Brown
4564,1159,2019,2023-01-24,Winter,121.55,Yes,15,Yes,Free Shipping,4.2,S,Red
4565,1159,2010,2023-12-06,Winter,102.6,Yes,10,No,Standard,4.4,M,Yellow
4566,1159,2032,2024-10-16,Fall,69.0,No,0,No,Standard,3.7,S,Gray
4567,1159,2040,2023-12-30,Winter,69.0,No,0,No,Standard,3.7,XS,Green
4568,1159,2009,2023-08-16,Summer,58.0,No,0,No,Free Shipping,3.4,L,Brown
4569,1159,2022,2024-04-22,Spring,33.0,No,0,No,Standard,3.4,S,Gray
4570,1160,2039,2024-08-30,Summer,113.0,No,0,No,Standard,3.6,L,Yellow
4571,1160,2011,2023-11-27,Fall,44.1,Yes,10,Yes,Next Day Air,4.5,XL,Orange
4572,1160,2014,2024-06-01,Summer,197.0,No,0,No,Express,3.8,L,Brown
4573,1160,2041,2024-02-21,Winter,105.0,No,0,No,Standard,4.1,S,Gray
4574,1160,2017,2023-01-28,Winter,77.0,No,0,No,Express,3.8,XL,Navy
4575,1160,2025,2024-09-03,Fall,31.0,No,0,No,Express,3.6,L,Yellow
4576,1160,2017,2024-12-20,Winter,137.9,Yes,30,Yes,Free Shipping,3.4,L,Black
4577,1160,2005,2024-09-27,Fall,49.6,Yes,20,Yes,Standard,3.4,M,Pink
4578,1160,2028,2023-03-14,Spring,22.0,No,0,No,Free Shipping,4.4,XS,Brown
4579,1161,2008,2023-10-27,Fall,31.2,Yes,20,Yes,Free Shipping,4.7,L,Gray
4580,1161,2026,2023-06-24,Summer,60.0,No,0,No,Free Shipping,4.3,XS,Gray
4581,1161,2001,2024-04-07,Spring,42.3,Yes,10,Yes,Standard,3.7,M,Navy
4582,1161,2004,2024-06-16,Summer,94.4,Yes,20,No,Free Shipping,4.3,M,Gray
4583,1161,2030,2024-05-19,Spring,33.3,Yes,10,No,Standard,4.1,S,Green
4584,1161,2009,2023-01-19,Winter,45.0,No,0,No,Standard,4.8,S,Blue
4585,1161,2009,2024-02-04,Winter,90.0,No,0,No,2-Day Shipping,3.4,XS,Green
4586,1161,2030,2023-06-07,Summer,34.85,Yes,15,No,Standard,3.4,S,Red
4587,1161,2008,2023-12-15,Winter,32.9,Yes,30,Yes,Free Shipping,3.5,L,Yellow
4588,1161,2019,2024-05-11,Spring,99.0,No,0,No,Standard,4.4,S,Brown
4589,1161,2011,2023-09-28,Fall,53.0,No,0,No,Standard,3.3,XL,Black
4590,1161,2043,2024-06-24,Summer,107.0,No,0,No,Standard,3.8,XL,Purple
4591,1161,2012,2024-06-25,Summer,22.4,Yes,20,Yes,Standard,4.3,XS,Yellow
4592,1161,2013,2024-01-15,Winter,53.0,No,0,No,2-Day Shipping,3.2,XL,Blue
4593,1162,2002,2024-08-01,Summer,19.0,No,0,No,Standard,2.9,XS,Purple
4594,1162,2041,2024-04-08,Spring,67.0,No,0,No,Free Shipping,2.5,XL,Pink
4595,1162,2039,2024-10-02,Fall,197.0,No,0,No,Express,3.7,M,Brown
4596,1162,2003,2024-10-19,Fall,117.0,No,0,No,Free Shipping,4.2,L,White
4597,1162,2006,2024-06-18,Summer,94.5,Yes,30,No,Next Day Air,3.2,S,Navy
4598,1162,2012,2023-12-05,Winter,39.2,Yes,30,Yes,Free Shipping,4.7,S,Navy
4599,1162,2003,2023-07-14,Summer,45.05,Yes,15,No,Standard,2.9,L,Green
4600,1162,2012,2024-07-31,Summer,55.0,No,0,No,Free Shipping,2.2,XS,Brown
4601,1163,2022,2024-04-29,Spring,10.5,Yes,25,Yes,Standard,5.0,L,Navy
4602,1163,2034,2023-08-10,Summer,104.0,No,0,No,Standard,5.0,XL,Gray
4603,1163,2033,2023-11-30,Fall,105.0,No,0,No,Free Shipping,4.8,XL,Navy
4604,1163,2042,2024-11-04,Fall,329.0,No,0,No,2-Day Shipping,3.2,M,Black
4605,1163,2010,2023-12-19,Winter,184.0,No,0,No,Standard,3.4,XL,Pink
4606,1163,2024,2024-03-20,Spring,124.95,Yes,15,No,Free Shipping,3.9,XL,Yellow
4607,1163,2034,2023-05-31,Spring,136.0,No,0,No,Free Shipping,3.4,XL,Green
4608,1163,2024,2023-12-19,Winter,164.0,No,0,No,Express,4.9,XL,Beige
4609,1164,2033,2024-03-12,Spring,32.0,No,0,No,Standard,4.1,S,Orange
4610,1164,2003,2024-06-25,Summer,80.0,No,0,No,Free Shipping,4.9,M,Gray
4611,1164,2011,2023-10-01,Fall,60.0,No,0,No,Free Shipping,2.7,M,Brown
4612,1164,2026,2023-10-06,Fall,30.0,No,0,No,Standard,4.5,S,Black
4613,1164,2013,2023-01-07,Winter,67.0,No,0,No,Express,3.3,L,White
4614,1164,2023,2023-02-26,Winter,69.0,No,0,No,Free Shipping,4.3,XS,White
4615,1164,2045,2024-11-15,Fall,54.0,No,0,No,Next Day Air,3.0,XS,Black
4616,1164,2005,2023-03-09,Spring,83.0,No,0,No,Standard,3.8,M,Yellow
4617,1164,2012,2024-09-13,Fall,24.0,No,0,No,Express,3.0,S,Yellow
4618,1164,2020,2024-06-18,Summer,65.0,No,0,No,Free Shipping,4.8,S,Black
4619,1164,2005,2024-01-13,Winter,63.0,No,0,No,2-Day Shipping,2.8,L,Beige
4620,1164,2027,2024-09-05,Fall,194.0,No,0,No,Next Day Air,2.2,S,Purple
4621,1165,2041,2024-02-17,Winter,87.0,No,0,No,Standard,3.8,XL,Orange
4622,1165,2035,2023-04-05,Spring,130.0,No,0,No,2-Day Shipping,4.2,L,Black
4623,1165,2016,2023-06-14,Summer,67.0,No,0,No,Express,2.8,XL,Yellow
4624,1165,2025,2024-06-30,Summer,19.55,Yes,15,Yes,Standard,3.4,S,Blue
4625,1165,2032,2024-01-02,Winter,95.25,Yes,25,No,Free Shipping,2.3,XS,Beige
4626,1166,2038,2023-01-11,Winter,76.0,No,0,No,Standard,4.8,XS,White
4627,1166,2041,2024-09-09,Fall,41.25,Yes,25,Yes,Free Shipping,3.6,M,Navy
4628,1166,2043,2024-04-23,Spring,84.75,Yes,25,No,Standard,3.4,XS,Yellow
